Ссылка,Имя врача,Сумма Стаж,Специальность,Ученая степень,Работает в клиниках,Сумма Отзывов,Сумма Рейтинг
https://prodoctorov.ru/moskva/vrach/62089-asminina/otzivi/,Асминина Ирина Алексеевна,23,"Эндокринолог, гастроэнтеролог",высшая категория,«ABC-Медицина» на улице 1905 года; «Поликлиника Центросоюза»,2,0
https://prodoctorov.ru/moskva/vrach/62299-skripkin/otzivi/,Скрипкин Олег Николаевич,49,Гастроэнтеролог,высшая категория,Медицинский центр «Номо 89» на Полежаевской,4,0.54
https://prodoctorov.ru/moskva/vrach/624306-tyshenko/otzivi/,Тыщенко Ольга Тимофеевна,26,"Гастроэнтеролог, кардиолог, терапевт, функциональный диагност",высшая категория; к.м.н.,Медицинский центр «Доктор Столет»,1,0
https://prodoctorov.ru/moskva/vrach/62609-dokienko/otzivi/,Докиенко Лариса Алексеевна,43,"Терапевт, гастроэнтеролог",высшая категория,Клиника «МедиАрт» на Шолохова,15,0.76
https://prodoctorov.ru/moskva/vrach/62751-karshieva/otzivi/,Каршиева Анна Валерьевна,33,Гастроэнтеролог,высшая категория; к.м.н.,Медицинский центр «Атлас» на Славянском бульваре,9,0.84
https://prodoctorov.ru/moskva/vrach/629035-milovanova/otzivi/,Милованова Светлана Юрьевна,27,"Гепатолог, гастроэнтеролог",д.м.н.,Клиника «Селин» на Парке Культуры; Клиника нефрологии Тареева; Медицинский центр «Гигея»,0,0
https://prodoctorov.ru/moskva/vrach/629046-elpidinskaya/otzivi/,Елпидинская Эмилия Рустемовна,9,Гастроэнтеролог,к.м.н.,«Центр эндодиагностики и малоинвазивной хирургии» (ЦЭМХ); Поликлиника №219 на Яна Райниса,3,0.59
https://prodoctorov.ru/moskva/vrach/629052-chebotareva/otzivi/,Чеботарева Александра Михайловна,20,Гастроэнтеролог,к.м.н.,Клиника «Будь Здоров» на Сретенке,0,0
https://prodoctorov.ru/moskva/vrach/62931-drozdovskaya/otzivi/,Дроздовская Ника Вадимовна,30,"Гастроэнтеролог, детский гастроэнтеролог",высшая категория,Клиника «Семейная» на Полежаевской,32,0.41
https://prodoctorov.ru/moskva/vrach/62965-marchenko/otzivi/,Марченко Елена Владимировна,19,Гастроэнтеролог,высшая категория; к.м.н.,Эндокринологический научный центр (ЭНЦ на Москворечье); Эндокринологический научный центр (ЭНЦ на Дмитрия Ульянова),11,0.65
https://prodoctorov.ru/moskva/vrach/63080-bondarenko/otzivi/,Бондаренко Инна Борисовна,34,"Терапевт, гастроэнтеролог, пульмонолог",к.м.н.,Клиника «МедиАрт» на Лукинской; Клиника «МедСтандарт»; Медицинский центр «Ликимед»,27,0.79
https://prodoctorov.ru/moskva/vrach/63105-aminova/otzivi/,Аминова Альфия Иршадовна,40,"Гастроэнтеролог, детский гастроэнтеролог, диетолог",д.м.н.,Клиника «Премьер Медика»; «ABC медицина» на Парке культуры; «ABC-Медицина» на улице 1905 года; «Медквадрат» в Куркино; «Медквадрат» на Каширке; Университетская детская больница Сеченова на Фрунзенской; Детская больница №9 Сперанского на Шмитовском проезде,22,0.51
https://prodoctorov.ru/moskva/vrach/63106-anikina/otzivi/,Аникина Наталья Юрьевна,24,Гастроэнтеролог,к.м.н.,Клиника «К+31» на Лобачевского,8,0.39
https://prodoctorov.ru/moskva/vrach/63121-gaysinskaya/otzivi/,Гайсинская Марина Викторовна,19,Гастроэнтеролог,к.м.н.,«Бест Клиник» на Красносельской,4,0.38
https://prodoctorov.ru/moskva/vrach/631511-mankieva/otzivi/,Манкиева Элиза Гиланиевна,10,Гастроэнтеролог,высшая категория; к.м.н.,Поликлиника №109 Текстильщики,5,0.28
https://prodoctorov.ru/moskva/vrach/63235-molodcova/otzivi/,Молодцова Эмма Арамовна,45,"Кардиолог, гастроэнтеролог, терапевт",первая категория,«Первая клиника Марьино»,43,0.52
https://prodoctorov.ru/moskva/vrach/63236-olhovskaya/otzivi/,Ольховская Светлана Анатольевна,38,"Терапевт, гастроэнтеролог, детский гастроэнтеролог, детский эндокринолог, эндокринолог",к.м.н.,«ГорКлиника в Перово» (ранее ГС клиника); «ГорКлиника» на Тухачевского; Медицинский центр «Криомедик» на Новотушинском проезде; Медицинский центр «Криомедик» на Братиславской; Клиника «Медэст»,8,0.61
https://prodoctorov.ru/moskva/vrach/63262-doroshenko/otzivi/,Дорошенко Галина Стефановна,29,"Гастроэнтеролог, гепатолог, терапевт",к.м.н.,Медицинский центр «Олимп»,2,0.44
https://prodoctorov.ru/moskva/vrach/63305-sulyagina/otzivi/,Сулягина Екатерина Владимировна,22,Гастроэнтеролог,д.м.н.,Поликлиника «Газпром» на Мичуринском проспекте,2,0
https://prodoctorov.ru/moskva/vrach/63308-chegis/otzivi/,Чегис Анна Игоревна,34,Гастроэнтеролог,высшая категория,Клиника «Медик Сити» на Савеловской,2,0
https://prodoctorov.ru/moskva/vrach/633600-cyganova/otzivi/,Цыганова Инна Геннадьевна,19,Гастроэнтеролог,высшая категория; к.м.н.,Клиника «Виталис»,2,0.47
https://prodoctorov.ru/moskva/vrach/634313-shanicyna/otzivi/,Щаницына Светлана Евгеньевна,19,"Гепатолог, гастроэнтеролог",к.м.н.,«Клиника Фомина» на Мичуринском; «Клиника Фомина» на Долгоруковской; «Клиника реабилитации в Хамовниках»; Московский клинический научный центр (МКНЦ) на Новогиреевской,13,0.93
